loss,accuracy
0.6429177522659302,0.8607614040374756
0.6388425230979919,0.8568557500839233
0.6476500034332275,0.8581070899963379
0.6351665854454039,0.8609130978584291
0.6559329628944397,0.8563628196716309
0.6543261408805847,0.856021523475647
0.6586458683013916,0.8558319211006165
0.6697481870651245,0.8494994640350342
5.855569362640381,0.07326289266347885
5.338499546051025,0.1167433187365532
5.050093173980713,0.14182722568511966
4.906638622283936,0.15105034410953522
4.795775890350342,0.16171535849571228
4.6861748695373535,0.17091360688209534
4.5954437255859375,0.17638283967971802
4.5157294273376465,0.1834431290626526
4.432331562042236,0.19035425782203674
4.360081195831299,0.1959477961063385
4.286761283874512,0.20186451077461245
4.219101905822754,0.2085767537355423
4.159316539764403,0.2127532660961151
4.100491523742677,0.21978868544101715
4.041805267333984,0.22665008902549744
3.9856715202331534,0.23206961154937744
3.9329774379730233,0.237588569521904
3.8821067810058594,0.2433063983917237
3.839280605316162,0.2509384751319885
3.786986112594605,0.25469234585762024
3.7426445484161377,0.260285884141922
3.6962015628814697,0.2665506601333618
3.659593343734741,0.2696830332279205
3.6181533336639418,0.27308887243270874
3.576313734054565,0.2799005508422852
3.535420179367065,0.2859664261341095
3.496591329574585,0.29101306200027466
3.4513723850250244,0.29536357522010803
3.417895793914795,0.3003853261470795
3.3815016746521,0.3065257966518402
3.3446452617645264,0.3126911222934723
3.312251806259156,0.3152268528938293
3.276815176010132,0.32417652010917664
3.23275089263916,0.3293971419334412
3.2007415294647217,0.3335239291191101
3.1678073406219482,0.33847111463546753
3.1339199542999268,0.3445867002010345
3.1023550033569336,0.3513238131999969
3.073113918304444,0.3520447611808777
3.0378389358520512,0.3617153465747833
3.0070693492889404,0.3640522062778473
2.9735410213470463,0.3701180815696716
2.944495439529419,0.3741951584815979
2.9204185009002686,0.3766314387321472
2.8870229721069336,0.38456183671951294
2.8611598014831543,0.3902299702167511
2.830660581588745,0.3944064676761627
2.8056511878967285,0.4009944200515747
2.7816078662872314,0.40206339955329895
2.7487027645111084,0.4100683629512787
2.729636907577514,0.4132504761219025
2.7004897594451904,0.4187694191932678
2.673523187637329,0.42483529448509216
2.647632122039795,0.429384708404541
2.635969638824463,0.4326413869857788
2.599612236022949,0.4373151063919067
2.582968235015869,0.4416407644748688
2.5554187297821045,0.4466128051280975
2.537046194076538,0.4503666758537293
2.5200018882751465,0.4544934630393982
2.499708652496338,0.4568800628185272
2.4812488555908203,0.4612802863121033
2.4554455280303955,0.4647110104560852
2.436263084411621,0.4695090055465698
2.418220281600952,0.4746053516864777
2.4012987613677983,0.4747545123100281
2.3734967708587646,0.4823119938373566
2.348257303237915,0.4865630865097046
2.33156967163086,0.4903915524482727
2.320749998092652,0.4919826090335846
2.2969229221343994,0.4960596561431885
2.2910475730896,0.4972280859947205
2.2650959491729736,0.5026724934577942
2.2531235218048096,0.5068241357803345
2.233478784561157,0.5117712616920471
2.2188870906829834,0.5149036645889282
2.21406364440918,0.5147793889045715
2.1978702545166016,0.5187321305274963
2.1688497066497803,0.5218645334243774
2.151385545730591,0.5280795693397522
2.149597644805908,0.528924822807312
2.137302160263061,0.5272840261459351
2.1125428676605225,0.5338470935821533
2.094343900680542,0.5369049310684204
2.0829319953918457,0.5419515371322632
2.0721786022186284,0.5445618629455566
2.0595152378082275,0.5496830344200134
2.046007871627808,0.5496333241462708
2.0332286357879643,0.5503293871879578
2.0148911476135254,0.5575388669967651
2.0154352188110347,0.5563206672668457
1.9923244714736936,0.559850811958313
1.9791630506515503,0.5642759203910828
1.966163992881775,0.5642013549804688
1.9513499736785889,0.5677563548088074
1.9483524560928345,0.5716593861579895
1.940962553024292,0.5711125135421753
1.918336272239685,0.5775512456893921
1.9159728288650515,0.5789682865142822
1.8952456712722776,0.5841143727302551
1.8917996883392327,0.5829707980155945
1.887713432312012,0.5860782861709595
1.8736807107925413,0.5864512324333191
1.8553898334503167,0.5897576212882996
1.8550786972045896,0.5890615582466125
1.838636040687561,0.5944561958312988
1.8357638120651243,0.5945307612419128
1.8332188129425049,0.5969918966293335
1.8097364902496336,0.5997762680053711
1.7949069738388062,0.6043007969856262
1.7915446758270264,0.6043007969856262
1.77977454662323,0.6093225479125977
1.777564287185669,0.6077315211296082
1.7813907861709597,0.6075823307037354
1.7557339668273926,0.6113362312316895
1.7631752490997314,0.6108887791633606
1.7328089475631714,0.6161342263221741
1.727669596672058,0.6185207962989807
1.734639286994934,0.6155624389648438
1.71666157245636,0.6217774748802185
1.7060105800628662,0.6230205297470093
1.7078925371170044,0.6220260858535767
1.6948312520980835,0.6266998052597046
1.6960692405700684,0.6259788870811462
1.6742186546325684,0.6283406019210815
1.6572990417480469,0.633983850479126
1.6466724872589111,0.6366190314292908
1.6599085330963137,0.632964551448822
1.6428130865097046,0.6370416283607483
1.6483674049377441,0.635077714920044
1.630362629890442,0.6398011445999146
1.6267101764678955,0.6416656374931335
1.6244356632232666,0.6434555649757385
1.616762399673462,0.6387321352958679
1.6090945005416868,0.6443256735801697
1.608266830444336,0.6456183791160583
1.6052066087722778,0.643107533454895
1.5881227254867554,0.6500186324119568
1.5838778018951416,0.6488502025604248
1.5734416246414185,0.6527532339096069
1.5696364641189575,0.6533001661300659
1.5636801719665527,0.6560348272323608
1.5657846927642822,0.6519080400466919
1.552700400352478,0.656904935836792
1.5386772155761719,0.6600621342658997
1.5367834568023682,0.6613300442695618
1.533020257949829,0.6591671705245972
1.5354487895965576,0.6581230759620667
1.5172470808029177,0.6663269400596619
1.51151442527771,0.665481686592102
1.513821721076965,0.6670230031013489
1.5164073705673218,0.6648352742195129
1.5135016441345217,0.6644623875617981
1.5023611783981323,0.667346179485321
1.4945037364959717,0.6679179668426514
1.486929178237915,0.6699316501617432
1.4839606285095217,0.6724922060966492
1.4771206378936768,0.6755500435829163
1.4719698429107666,0.6757240295410156
1.482663869857788,0.671622097492218
1.4728212356567385,0.6745555996894836
1.4836565256118774,0.6707022786140442
1.4454431533813477,0.6811932921409607
1.4333534240722656,0.683704137802124
1.4409418106079102,0.6817153692245483
1.4352613687515259,0.6811684370040894
1.4466792345046997,0.6809198260307312
1.432136297225952,0.6841267943382263
1.4266756772994995,0.6859167218208313
1.4258946180343628,0.6841516494750977
1.4108935594558716,0.6885021924972534
1.4196473360061646,0.6843007802963257
1.414955496788025,0.6889247894287109
1.4386621713638306,0.6819390654563904
1.394426941871643,0.6904412508010864
1.3975037336349487,0.6922809481620789
1.3996939659118652,0.6919328570365906
1.3894603252410889,0.6937974095344543
1.3901821374893188,0.6935736536979675
1.4014849662780762,0.6903666853904724
1.3987549543380735,0.6894717216491699
1.3622621297836304,0.7008328437805176
1.3900326490402222,0.6899937987327576
1.387965440750122,0.6917091608047485
1.383352279663086,0.6940460205078125
1.3613829612731934,0.6987943053245544
1.3557236194610596,0.6997389793395996
1.3597878217697144,0.7003604769706726
1.3662173748016355,0.6969297528266907
1.3543033599853516,0.700385332107544
1.3434208631515503,0.7016780376434326
1.3655387163162231,0.6967557668685913
1.334528923034668,0.7043132185935974
1.3349930047988892,0.7063517570495605
1.3364930152893066,0.7051336169242859
1.3317921161651611,0.7039651870727539
1.3201123476028442,0.7104536890983582
1.3316285610198977,0.7066749334335327
1.3305943012237549,0.7046363949775696
1.321553349494934,0.7069732546806335
1.3181294202804563,0.708415150642395
1.3208762407302856,0.7091858386993408
1.3164814710617063,0.7087383270263672
1.3076857328414917,0.7100062370300293
1.302462816238403,0.7130391597747803
1.3082972764968872,0.7074953317642212
1.2955557107925415,0.7153263092041016
1.298526406288147,0.7130143046379089
1.287869930267334,0.7156991958618164
1.2823139429092407,0.7181106209754944
1.2847976684570312,0.7148290872573853
1.2948658466339111,0.7119701504707336
1.275727152824402,0.7171410918235779
1.2790836095809937,0.7161715626716614
1.2672810554504397,0.7188315987586975
1.2726049423217771,0.719254195690155
1.274067997932434,0.7182349562644958
1.2671161890029907,0.718558132648468
1.2619205713272097,0.7215662002563477
1.2641385793685913,0.7200000286102295
1.2535803318023682,0.7263890504837036
1.268496036529541,0.7184337973594666
1.2549272775650024,0.7202485799789429
1.253406286239624,0.7222374081611633
1.2486398220062256,0.7229583859443665
1.2445482015609741,0.7260161638259888
1.2542572021484375,0.7244997024536133
1.2433487176895142,0.722834050655365
1.246637225151062,0.7221628427505493
1.2417765855789185,0.7263890504837036
1.2348467111587524,0.7249222993850708
1.2422800064086914,0.723927915096283
1.2402877807617188,0.7257675528526306
1.2302374839782717,0.7285270094871521
1.2197754383087158,0.7318583130836487
1.2243400812149048,0.7297700643539429
1.2277604341506958,0.7291982769966125
1.228895902633667,0.7260410189628601
1.2078750133514404,0.7326537966728209
1.228410005569458,0.728850245475769
1.216182827949524,0.7317836880683899
1.2190755605697632,0.7293722629547119
1.2075831890106201,0.73188316822052
1.200379729270935,0.7356867790222168
1.2111566066741943,0.731261670589447
1.2007213830947876,0.7358359098434448
1.204218506813049,0.7312368154525757
1.199339747428894,0.734990656375885
1.1960453987121582,0.7344437241554259
1.1973536014556885,0.7351149916648865
1.196697235107422,0.7351149916648865
1.1836888790130615,0.7372778058052063
1.1862281560897827,0.7370043396949768
1.1934808492660522,0.7363082766532898
1.1789629459381104,0.7399129867553711
1.1826454401016235,0.7376506924629211
1.181839108467102,0.7375264167785645
1.1758949756622314,0.7409571409225464
1.1746186017990112,0.7402610182762146
1.2099616527557373,0.7310627698898315
1.1684632301330566,0.7408576607704163
1.1652125120162964,0.7419266700744629
1.1819696426391602,0.7361093759536743
1.1790099143981934,0.7397389411926271
1.1816694736480713,0.7388191223144531
1.1677414178848269,0.7395152449607849
1.165412425994873,0.7416034936904907
1.158052921295166,0.7416532039642334
1.1695029735565186,0.7395401000976562
1.16160786151886,0.7426227331161499
1.155325174331665,0.7433188557624817
1.1733666658401491,0.737949013710022
1.1641262769699097,0.7404847741127014
1.16804838180542,0.7397140860557556
1.1586521863937378,0.7430950999259949
1.1664077043533323,0.7377750277519226
1.1438077688217163,0.7467246651649475
1.1415457725524902,0.7480671405792236
1.159206748008728,0.7413548827171326
1.1478480100631714,0.7470229864120483
1.1412590742111206,0.7479676604270935
1.1509987115859983,0.7449844479560852
1.1426022052764893,0.7473958730697632
1.1409114599227903,0.7469484210014343
1.1490042209625244,0.745208203792572
1.1381244659423828,0.7485891580581665
1.1231789588928225,0.7527408599853516
1.1348087787628174,0.7454568147659302
1.1468417644500732,0.7454319596290588
1.136366367340088,0.7479925155639648
1.1437406539916992,0.747470498085022
1.1406666040420532,0.7444623708724976
1.134075403213501,0.7494592666625977
1.132779240608215,0.7482162714004517
1.117319107055664,0.7516469955444336
1.1249982118606567,0.7525171041488647
1.1327089071273804,0.7472964525222778
1.1173175573349,0.7518707513809204
1.131834626197815,0.7473461627960205
1.1188751459121704,0.7517712712287903
1.1164867877960205,0.7528154253959656
1.1127654314041138,0.7556245923042297
1.1247646808624268,0.7515475153923035
1.1370716094970703,0.7470975518226624
1.121317982673645,0.7528651356697083
1.1065860986709597,0.7555997371673584
1.1034163236618042,0.7549285292625427
1.1171244382858276,0.7515226602554321
1.1151403188705444,0.7532380223274231
1.1137782335281372,0.7507271766662598
1.119998574256897,0.7506276965141296
1.1104835271835327,0.7559229135513306
1.1087309122085571,0.7551771402359009
1.1009081602096558,0.7561218142509459
1.1135822534561155,0.7518707513809204
1.0939195156097412,0.7559477686882019
1.1079907417297363,0.7521442174911499
1.1026164293289185,0.7578868865966797
1.0941950082778928,0.7565195560455322
1.1065607070922852,0.7529645562171936
1.078429102897644,0.7620633840560913
1.0929569005966189,0.7583343982696533
1.0987955331802368,0.7551771402359009
1.0892891883850098,0.7594530582427979
1.104159951210022,0.7538595199584961
1.0983870029449463,0.7535114884376526
1.0834356546401978,0.7620633840560913
1.0818146467208862,0.7594033479690552
1.0851435661315918,0.7575885653495789
1.0905362367630005,0.7587569952011108
1.0915931463241575,0.7564698457717896
1.0910669565200806,0.7578620314598083
1.0779659748077393,0.7615413069725037
1.0844491720199585,0.759080171585083
1.0846641063690186,0.7605220675468445
1.0836491584777832,0.7595276832580566
1.0754466056823728,0.7598508596420288
1.0797675848007202,0.758931040763855
1.1001344919204712,0.7552268505096436
1.0774644613265991,0.7608949542045593
1.069089651107788,0.7623617053031921
1.0844736099243164,0.7588315606117249
1.0676368474960327,0.7644002437591553
1.0721220970153809,0.7617402076721191
1.08704936504364,0.7570167779922485
1.0735617876052856,0.7608203887939453
1.0792520046234129,0.7576134204864502
1.0730310678482056,0.761566162109375
1.0803242921829224,0.7581603527069092
1.0831444263458252,0.7610441446304321
1.0631492137908936,0.7653946280479431
1.0642284154891968,0.7621877193450928
1.0706661939620972,0.7613673210144043
1.0774178504943848,0.7582597732543945
1.0676333904266355,0.7604226469993591
1.0784562826156616,0.7595027685165405
1.0449547767639158,0.7701429724693298
1.0633795261383057,0.7628589272499084
1.0655378103256226,0.7623119950294495
1.0740429162979126,0.7603480219841003
1.0573976039886477,0.7648477554321289
1.058582067489624,0.7658918499946594
1.0603148937225342,0.7654941082000732
1.070853352546692,0.7610938549041748
1.068736910820007,0.7634804248809814
1.0709898471832275,0.7596519589424133
1.0585894584655762,0.7640522122383118
1.0622937679290771,0.7639278769493103
1.0577090978622437,0.7634058594703674
1.0516868829727173,0.7659664154052734
1.0607659816741943,0.7628837823867798
1.058597445487976,0.7656183838844299
1.064391016960144,0.7593536376953125
1.0519821643829346,0.7639278769493103
1.0404447317123413,0.7685021758079529
1.050579309463501,0.7667371034622192
1.0533832311630251,0.7658669948577881
1.0520391464233398,0.7658172845840454
1.0576884746551514,0.7649968862533569
1.046211004257202,0.7681044340133667
1.0458323955535889,0.7665133476257324
1.0521926879882812,0.7656680941581726
1.0313290357589722,0.769993782043457
1.0450292825698853,0.7662895917892456
1.0366830825805664,0.7709384560585022
1.055271863937378,0.7666873931884766
1.0362576246261597,0.7661653161048889
1.0378419160842896,0.7711373567581177
1.049738526344299,0.7658172845840454
1.0584816932678225,0.7636047005653381
1.0419307947158811,0.7688004970550537
1.0348165035247805,0.7676072120666504
1.0488430261611938,0.7669360041618347
1.0377687215805054,0.7690739631652832
1.0405819416046145,0.7656183838844299
1.0407058000564575,0.7670851349830627
1.036880612373352,0.768676221370697
1.071029782295227,0.7617899179458618
1.020350217819214,0.7720571756362915
1.0358984470367432,0.7718831300735474
1.0402517318725586,0.7684773206710815
1.0396751165390017,0.7662398815155029
1.0343172550201416,0.7676817774772644
1.0424118041992188,0.7673586010932922
1.0233107805252075,0.7709384560585022
1.0217767953872678,0.7744934558868408
1.0289762020111084,0.7707396149635315
1.0263895988464355,0.7705158591270447
1.01626718044281,0.7744686007499695
1.020776629447937,0.772330641746521
1.0267455577850342,0.7719080448150635
1.0311822891235352,0.7697948813438416
1.0292413234710691,0.771162211894989
1.0283869504928589,0.7710379362106323
1.0312881469726562,0.77061527967453
1.0356696844100952,0.7689496874809265
1.0343587398529053,0.7669360041618347
1.0324034690856934,0.7694717049598694
1.0284870862960815,0.7703418135643005
1.0240299701690674,0.7697700262069702
1.0334676504135132,0.7696954607963562
1.0383726358413696,0.7690988183021545
1.0386968851089478,0.7699440717697144
1.025420069694519,0.7692728638648987
1.0170166492462158,0.7744686007499695
1.0219846963882446,0.772479772567749
1.0187036991119385,0.7743194699287415
1.0438196659088137,0.7635301351547241
1.0227147340774536,0.771087646484375
1.0259853601455688,0.7709633111953735
1.0276882648468018,0.7690988183021545
1.0242896080017092,0.7714356780052185
1.0447711944580078,0.7637538909912109
1.0426714420318604,0.7669360041618347
1.0240168571472168,0.7718582749366759
1.015677809715271,0.7726289629936218
1.0291879177093506,0.772479772567749
1.0296223163604736,0.7681541442871094
1.0277652740478516,0.7697948813438416
1.0264670848846436,0.7725046873092651
1.0286033153533936,0.769844651222229
1.0175343751907349,0.7724549174308777
1.026493787765503,0.7679800987243652
1.0199140310287476,0.7713114023208618
1.0078341960906982,0.7741702795028687
1.016586422920227,0.772803008556366
1.0184253454208374,0.7720323204994202
1.0230518579483032,0.7727035284042358
1.0167504549026491,0.7739465236663818
1.0220255851745603,0.7713114023208618
1.0219711065292358,0.7710627913475037
1.0163390636444092,0.7721317410469055
1.0158841609954834,0.7738719582557678
1.018762469291687,0.7731758952140808
1.0338722467422483,0.7687756419181824
1.0164713859558103,0.7721068859100342
1.0143581628799438,0.774120569229126
1.0141537189483645,0.7733001708984375
1.0236256122589111,0.771709144115448
1.0140912532806396,0.7735984921455383
1.0123004913330078,0.7722809314727783
1.0272147655487058,0.7692728638648987
1.0220136642456057,0.7711870670318604
1.0228562355041504,0.7700932025909424
1.0216776132583618,0.7715599536895752
1.0183770656585691,0.7743940353393555
1.0255602598190308,0.7682535648345947
1.0120372772216797,0.7730764746665955
1.029549479484558,0.7678806781768799
1.009976148605347,0.7748414874076843
1.0294759273529053,0.768676221370697
1.01652991771698,0.7719577550888062
1.0071762800216677,0.7719080448150635
1.017107009887695,0.7697948813438416
1.0260605812072754,0.7689745426177979
1.0223853588104248,0.7705158591270447
1.0048397779464722,0.7738222479820251
1.0079065561294556,0.7751647233963013
1.0065336227416992,0.7723803520202637
1.0027704238891602,0.7747420668601991
0.9983859062194824,0.7760596871376038
1.0098333358764648,0.7720820307731628
1.000437617301941,0.7750652432441711
1.0143669843673706,0.7719328999519348
1.0062686204910278,0.7769297957420349
1.0212594270706177,0.7704163789749146
1.0246373414993286,0.7712119221687317
1.0066907405853271,0.7747669219970703
0.9996547698974608,0.773971438407898
1.010608792304993,0.7734245061874391
1.0039509534835815,0.7744934558868408
1.0056259632110596,0.7744686007499695
1.0093281269073486,0.7729521393775941
0.9972097277641296,0.7779490351676941
1.0098743438720703,0.77287757396698
1.0091453790664673,0.7733001708984375
0.997115433216095,0.7770789265632629
0.989567756652832,0.7788439989089966
0.996276319026947,0.7738968133926392
1.0123171806335451,0.7721565961837769
1.009732007980347,0.7734742164611816
1.0103505849838257,0.7738719582557678
